"","Y_mean_mean","Y_pred_mean","Y_mean_cred_lower","Y_mean_cred_upper","Y_pred_cred_lower","Y_pred_cred_upper","dsid","x","dfnames"
"1",50.4575793369516,51.5337294318745,29.2996694452295,75.7474539654038,-226.112044641449,327.995884703606,1,68,"1Dg"
"2",50.4575793369516,52.2113634130883,29.2996694452295,75.7474539654038,-225.223290233923,332.506457973154,1,68,"1Dg"
"3",74.2627557884269,74.0280309817637,45.361401766346,106.890582776071,-208.977052619454,351.757026183954,1,110,"1Dg"
"4",74.2627557884269,74.6694205556984,45.361401766346,106.890582776071,-207.447077125611,359.481993197682,1,110,"1Dg"
"5",76.3166371341684,75.6443882357204,46.8343579513643,109.445017663801,-202.459403496586,356.127911147133,1,114,"1Dg"
"6",77.8353617246765,77.3252665545476,47.9255533059493,111.323926105977,-205.254909778082,355.918080523822,1,117,"1Dg"
"7",78.3375451759364,77.7528605982291,48.2843527436365,111.941496710698,-202.848632323222,352.804130138528,1,118,"1Dg"
"8",78.3375451759364,76.3144607485044,48.2843527436365,111.941496710698,-205.932508094833,359.155414262118,1,118,"1Dg"
"9",78.8377218119771,79.1685255088602,48.6374120159824,112.550531711353,-200.41236450012,359.689730467396,1,119,"1Dg"
"10",79.3359047784882,78.1915699557193,48.9940615803163,113.165944792491,-202.559370344808,359.343608766716,1,120,"1Dg"
"11",79.3359047784882,79.3901083737464,48.9940615803163,113.165944792491,-199.759341541175,360.448927613009,1,120,"1Dg"
"12",79.3359047784882,78.2975998335522,48.9940615803163,113.165944792491,-201.667583249745,356.569463608223,1,120,"1Dg"
"13",79.8321070974758,80.1348007356788,49.3554682213975,113.77277675297,-200.197899736478,363.138351857949,1,121,"1Dg"
"14",79.8321070974758,79.7181767068694,49.3554682213975,113.77277675297,-200.342464079367,361.295245498258,1,121,"1Dg"
"15",79.8321070974758,78.5649967018779,49.3554682213975,113.77277675297,-199.789942621211,360.251128752744,1,121,"1Dg"
"16",80.3263416688123,79.5425837461607,49.7165294702583,114.363432329049,-201.614884647228,362.378016711282,1,122,"1Dg"
"17",80.3263416688123,78.5359703260772,49.7165294702583,114.363432329049,-199.338580510389,354.98897985767,1,122,"1Dg"
"18",80.8186212717621,79.638703800554,50.076912740661,114.96797807171,-201.152409398358,363.431941023645,1,123,"1Dg"
"19",81.3089585664829,80.4121281294254,50.4342547458287,115.571940725899,-203.229293395907,364.057231379844,1,124,"1Dg"
"20",82.2838562851767,82.4382164468627,51.1460538768778,116.732795758665,-195.091585453173,363.866654411961,1,126,"1Dg"
"21",82.768441447114,82.0177299350139,51.4926157957297,117.314052598342,-200.583982203257,362.063552544167,1,127,"1Dg"
"22",83.2511337795918,82.6278987125414,51.8422408019213,117.910949604846,-195.887009109893,364.016913685055,1,128,"1Dg"
"23",83.7319453689404,84.3486259035455,52.1969584149823,118.484682819603,-193.302904144282,360.123607763004,1,129,"1Dg"
"24",83.7319453689404,83.2924094276626,52.1969584149823,118.484682819603,-200.564700555596,366.221900087566,1,129,"1Dg"
"25",83.7319453689404,84.8167634711757,52.1969584149823,118.484682819603,-199.614476466374,363.2430789176,1,129,"1Dg"
